user_idx,user_id,user_cluster,is_noise,user_cluster_label,cluster_size,selected_run_key,space_name,preprocessing,metric,eps,min_samples,eps_percentile
2066,2665,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2067,2666,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2068,2668,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2069,2669,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2070,2670,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2071,2672,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2072,2674,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2073,2675,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2074,2676,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2075,2678,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2076,2679,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2077,2680,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2078,2681,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2079,2682,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2080,2683,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2081,2684,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2082,2685,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2083,2688,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2084,2689,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2085,2691,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2086,2692,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2087,2693,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2088,2694,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2089,2695,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2090,2698,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2091,2699,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2092,2700,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2093,2701,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2094,2702,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2095,2703,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2096,2704,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2097,2712,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2098,2715,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2099,2718,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2100,2719,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2101,2723,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2102,2724,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2103,2726,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2104,2727,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2105,2728,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2106,2730,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2107,2731,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2108,2732,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2109,2733,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2110,2734,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2111,2736,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2112,2737,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2113,2738,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2114,2740,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2115,2742,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2116,2743,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2117,2744,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2118,2745,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2119,2746,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2120,2747,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2121,2748,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2122,2749,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2123,2750,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2124,2751,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2125,2752,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2126,2753,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2127,2754,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2128,2756,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2129,2757,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2130,2760,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2131,2761,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2132,2762,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2133,2764,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2134,2765,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2135,2766,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2136,2768,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2137,2769,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2138,2770,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2139,2771,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2140,2772,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2141,2773,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2142,2774,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2143,2776,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2144,2777,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2145,2778,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2146,2779,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2147,2780,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2148,2781,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2149,2782,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2150,2783,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2151,2784,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2152,2785,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2153,2786,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2154,2787,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2155,2788,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2156,2789,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2157,2790,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2158,2791,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2159,2792,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2160,2793,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2161,2794,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2162,2795,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2163,2796,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2164,2797,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2165,2798,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2166,2800,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2167,2801,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2168,2802,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2169,2803,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2170,2804,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2171,2805,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2172,2806,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2173,2807,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2174,2808,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2175,2809,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2176,2810,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2177,2811,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2178,2812,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2179,2814,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2180,2815,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2181,2817,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2182,2818,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2183,2820,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2184,2822,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2185,2823,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2186,2824,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2187,2825,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2188,2826,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2189,2828,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2190,2830,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2191,2832,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2192,2833,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2193,2837,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2194,2840,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2195,2841,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2196,2842,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2197,2844,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2198,2845,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2199,2846,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2200,2847,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2201,2848,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2202,2849,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2203,2850,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2204,2852,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2205,2853,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2206,2854,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2207,2855,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2208,2856,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2209,2857,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2210,2858,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2211,2859,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2212,2860,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2213,2861,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2214,2862,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2215,2863,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2216,2864,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2217,2865,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2218,2866,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2219,2868,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2220,2870,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2221,2872,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2222,2873,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2223,2874,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2224,2876,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2225,2877,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2226,2878,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2227,2880,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2228,2881,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2229,2882,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2230,2883,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2231,2885,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2232,2886,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2233,2887,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2234,2888,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2235,2889,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2236,2890,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2237,2891,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2238,2892,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2239,2894,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2240,2895,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2241,2896,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2242,2897,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2243,2898,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2244,2899,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2245,2900,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2246,2901,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2247,2903,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2248,2904,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2249,2905,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2250,2906,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2251,2907,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2252,2909,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2253,2910,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2254,2911,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2255,2912,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2256,2913,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2257,2914,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2258,2915,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2259,2916,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2260,2917,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2261,2918,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2262,2919,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2263,2921,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2264,2924,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2265,2926,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2266,2927,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2267,2928,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2268,2929,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2269,2931,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2270,2933,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2271,2934,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2272,2935,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2273,2936,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2274,2937,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2275,2938,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2276,2939,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2277,2941,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2278,2942,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2279,2943,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2280,2944,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2281,2945,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2282,2946,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2283,2947,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2284,2948,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2285,2949,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2286,2950,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2287,2951,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2288,2952,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2289,2953,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2290,2955,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2291,2957,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2292,2958,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2293,2959,0,False,cluster_0,1279,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2294,2961,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2295,2962,-1,True,noise,1911,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
2296,2964,1,False,cluster_1,1532,user_run_0841,user_standardized_l2_cosine,standardized_l2,cosine,0.462779,128,15.0
